Genre,Style,Category,Variation,Video
Swing Dances,Triple Step Swing,Basics,T,https://www.youtube.com/watch?v=ehB6Kz3xBDU
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=wkcz0kg528g
Swing Dances,Triple Step Swing,Basics,T,https://www.youtube.com/watch?v=6S-_Y7Q1Atg
Swing Dances,Triple Step Swing,Basics,H,https://www.youtube.com/watch?v=9LwcdJH54ik
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=ND6d_oYDAnw
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=oQnagZa0TIE
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=98gZmLLw7hQ
Swing Dances,Triple Step Swing,Basics,4,https://www.youtube.com/watch?v=4ADv8rvjQG8
Swing Dances,Triple Step Swing,Sendouts,4,https://www.youtube.com/watch?v=18biDD23HhQ
Swing Dances,Triple Step Swing,Sendouts,T,https://www.youtube.com/watch?v=YZea10PZWdQ
Swing Dances,Triple Step Swing,Sendouts,4,https://www.youtube.com/watch?v=dSPKEDSGRMM
Swing Dances,Triple Step Swing,Sendouts,4,https://www.youtube.com/watch?v=ZmRoCbKS01E
Swing Dances,Triple Step Swing,Sendouts,4,https://www.youtube.com/watch?v=UrA2Hn8zDJA
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=MvKohc-k8uw
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=ZC4OYx9LszU
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=fV49MHUlChI
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=nNo3Z0lWsoA
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=UIqtPtJz2RA
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=IzqGfvMmkZs
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=kXDMvBgGZkg
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=daV7mAwV_h4
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=b702vs26l5A
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=618ibVWLK8k
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=vUiAhg_JIVo
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=_w92Tk1iXwI
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=SHywIhXiznE
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=wJ99yFgvV8w
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=8eLmrdP3Kiw
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=jJfaBBSS7cg
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=HYWb2ke137s
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),4,https://www.youtube.com/watch?v=2DTrtPhi3_s
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),T,https://www.youtube.com/watch?v=ltwYW7V5zKk
Swing Dances,Triple Step Swing,Swingout Position (R-in-L),H,https://www.youtube.com/watch?v=XCqF3vuN9h4
Swing Dances,Triple Step Swing,Open Two Hands,4,https://www.youtube.com/watch?v=Ox3KQsLgij4
Swing Dances,Triple Step Swing,Open Two Hands,T,https://www.youtube.com/watch?v=8hHqa6HGaN0
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=72qUvKG3Rw4
Swing Dances,Triple Step Swing,Open Two Hands,4,https://www.youtube.com/watch?v=-FEbbaZS3ns
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=PfB-UH_DV94
Swing Dances,Triple Step Swing,Open Two Hands,4,https://www.youtube.com/watch?v=VZANnU__6MQ
Swing Dances,Triple Step Swing,Open Two Hands,T,https://www.youtube.com/watch?v=P6YR-unxTEU
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=JrJGEq8BzJg
Swing Dances,Triple Step Swing,Open Two Hands,4,https://www.youtube.com/watch?v=uqSXIe1C9L8
Swing Dances,Triple Step Swing,Open Two Hands,T,https://www.youtube.com/watch?v=LKWg-7BXrnQ
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=Nv1VWYzzZgI
Swing Dances,Triple Step Swing,Open Two Hands,4,https://www.youtube.com/watch?v=x33Yfd1BllY
Swing Dances,Triple Step Swing,Open Two Hands,T,https://www.youtube.com/watch?v=j1JvuG7XuX0
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=zOsKwh-UmaY
Swing Dances,Triple Step Swing,Open Two Hands,H,https://www.youtube.com/watch?v=1xo5qUgy8Og
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=Gm8UxgqTacs
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=HHcRjW-BFHc
Swing Dances,Triple Step Swing,Cradle,T,https://www.youtube.com/watch?v=ZvtXnMoNPMs
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=gsvrAJi1oIY
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=nCfXdyPcBEo
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=6gKCEQ3106k
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=hyo66WbEozk
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=fGX0Ypkj79s
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=DZc5bADoRlc
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=zIYO677Ik9M
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=OGtSrU-PNUc
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=A7KQjCvhn0k
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=fTcgL6m3jhY
Swing Dances,Triple Step Swing,Cradle,4,https://www.youtube.com/watch?v=QyvDFkrE3S8
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=rWdhu2ngEIk
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=RxT9OUjc8Zo
Swing Dances,Triple Step Swing,Cradle,H,https://www.youtube.com/watch?v=kC7OMNCc5UU
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=x7B1RDY-dGY
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=OaIqtATPPZQ
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=dlP9ZC0cULs
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=WcqriEZa15I
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=eoQOZw-_fac
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=Vsf2lVLIhCU
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=OyoFXaq5wFY
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=DFW4NdAqyDc
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=fJ19bE0ca5Q
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=8vfb_3SjQAQ
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=y26Vb4kzuA8
Swing Dances,Triple Step Swing,Wheels,4,https://www.youtube.com/watch?v=Xjx3psNbQy0
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=mTuyhLtB5E4
Swing Dances,Triple Step Swing,Wheels,H,https://www.youtube.com/watch?v=YHmJVk06vE8
Swing Dances,Triple Step Swing,Pretzels,4,https://www.youtube.com/watch?v=H24x2uMhtVY
Swing Dances,Triple Step Swing,Pretzels,H,https://www.youtube.com/watch?v=fH_W66eYfp8
Swing Dances,Triple Step Swing,Pretzels,4,https://www.youtube.com/watch?v=SmyKp6OpUUQ
Swing Dances,Triple Step Swing,Pretzels,H,https://www.youtube.com/watch?v=hqlCZ4eJoo8
Swing Dances,Triple Step Swing,Pretzels,4,https://www.youtube.com/watch?v=dk8rr0O7N_o
Swing Dances,Triple Step Swing,Pretzels,H,https://www.youtube.com/watch?v=f9mfxq_zJhc
Swing Dances,Triple Step Swing,Pretzels,4,https://www.youtube.com/watch?v=LqjcNsulxOA
Swing Dances,Triple Step Swing,Pretzels,H,https://www.youtube.com/watch?v=rNvHhlgau_0
Swing Dances,Triple Step Swing,Pretzels,4,https://www.youtube.com/watch?v=mrzOKPhZoe4
Swing Dances,Triple Step Swing,Pretzels,H,https://www.youtube.com/watch?v=H1LqOkPgek0
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=UwL4jHxuXjs
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=L17su2i0SVY
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),T,https://www.youtube.com/watch?v=WtGfU1KNZEA
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=2nJp4R74kmM
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=eGj4DzUBzEg
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=sTIb_F37cVE
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=WX-KoM3tjIA
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=bbWqJqOy-vM
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=5Jf7YGqAjyg
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=lUErOlDCQy4
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=M_sghCfBFBw
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=AceHc3ab4H8
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=eEi1t4FFJM0
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=m-FlD9G_E68
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=dRY9PWvzxfo
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=7NWp1cES8mg
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),4,https://www.youtube.com/watch?v=e8j6gS65B6w
Swing Dances,Triple Step Swing,Crossed Hands (R-in-R),H,https://www.youtube.com/watch?v=1y2b-Y5UqKk
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),T,https://www.youtube.com/watch?v=1bWg6Fr0v3U
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=0hhaC7OhHs0
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=HqS_4jw9I4A
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=ekzEwfdoz-M
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=A6veFg14eoc
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),4,https://www.youtube.com/watch?v=A2W2wiaP2bY
Swing Dances,Triple Step Swing,Goofy Hands (L-to-R),H,https://www.youtube.com/watch?v=JcR6UB14jfI
Swing Dances,Triple Step Swing,Dips,4,https://www.youtube.com/watch?v=pQQBhBp1clc
Swing Dances,Triple Step Swing,Dips,H,https://www.youtube.com/watch?v=uC7MIqizfVE
Swing Dances,Triple Step Swing,Dips,4,https://www.youtube.com/watch?v=YW3LE0dHMiY
Swing Dances,Triple Step Swing,Dips,H,https://www.youtube.com/watch?v=YWfM7x-BjXQ
Swing Dances,Triple Step Swing,Dips,4,https://www.youtube.com/watch?v=-bCwuPnzU6E
Swing Dances,Triple Step Swing,Dips,4,https://www.youtube.com/watch?v=jDWxNlWNF04
Swing Dances,Triple Step Swing,Dips,H,https://www.youtube.com/watch?v=rwAuk7Y4wx0
Swing Dances,Triple Step Swing,Dips,4,https://www.youtube.com/watch?v=jDeZoZ2X8Gg
Swing Dances,Triple Step Swing,Jedi Swing,H,https://www.youtube.com/watch?v=60gfJcBdOPc
Swing Dances,Triple Step Swing,Double Turns,"Double Outside Turn, Double Inside Turn",https://www.youtube.com/watch?v=Z4ZDGlOT1gY
Swing Dances,Triple Step Swing,Double Turns,"Double Waist Slide, Double Inside Turn",https://www.youtube.com/watch?v=zKjGAsLZvXg
Swing Dances,Triple Step Swing,Swing Kicks,Swing Kicks,https://www.youtube.com/watch?v=KcbEelsxquU
Swing Dances,Triple Step Swing,Swing Kicks,Swing Kick Pivots,https://www.youtube.com/watch?v=NklCPuGb7XM
Swing Dances,Triple Step Swing,Sendouts,Tuck Outside Turn,https://www.youtube.com/watch?v=AtxAQD0QraE
Swing Dances,Triple Step Swing,Continuous Tuck Turns,Continuous Tuck Turns,https://www.youtube.com/watch?v=pe71C89QE4Q
Swing Dances,Triple Step Swing,Transitions to Lindy Hop,Straight Sendout,https://www.youtube.com/watch?v=ELu9W0H2S80
Swing Dances,Triple Step Swing,Transitions to Lindy Hop,Swingout,https://www.youtube.com/watch?v=CQzADPcohHo
Swing Dances,Triple Step Swing,Transitions to Lindy Hop,Tuck Double Outside Turn,https://www.youtube.com/watch?v=VK0a6VplTS0
Swing Dances,Triple Step Swing,Basic (Solo Footwork),Basic (Clockwise),https://www.youtube.com/watch?v=4xOuRqdnm6g
Swing Dances,Triple Step Swing,Basic (Solo Footwork),Basic (Counterclockwise),https://www.youtube.com/watch?v=4EXlm-3J_Ew
Swing Dances,Triple Step Swing,Basic (Solo Footwork),"Basic (Alternating, Back)",https://www.youtube.com/watch?v=esX713M9M5g
Swing Dances,Triple Step Swing,Basic (Solo Footwork),"Basic (Alternating, Forward)",https://www.youtube.com/watch?v=iSuUAf6sj6I
Swing Dances,Triple Step Swing,Basics,Turning Basic,https://www.youtube.com/watch?v=bmEo55RALBQ
Swing Dances,Triple Step Swing,Basics,Release and Return,https://www.youtube.com/watch?v=q_Wj5VkxmaU
Swing Dances,Triple Step Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Triple Step Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Triple Step Swing,Releases,Inside Turn Release,https://www.youtube.com/watch?v=D1jH9B-PRqg
Swing Dances,Triple Step Swing,Releases,Outside Turn Release,https://www.youtube.com/watch?v=kv4CGb-TWf4
Swing Dances,Triple Step Swing,Whips,Whip,https://www.youtube.com/watch?v=WBz8ct4M_CE
Swing Dances,Triple Step Swing,Whips,"Whip, Inside Turn",https://www.youtube.com/watch?v=zzGLm_P6ES8
Swing Dances,Triple Step Swing,Whips,"Whip, Outside Turn",https://www.youtube.com/watch?v=9PyaooiDv74
Swing Dances,Triple Step Swing,Whips,"Whip, Texas Tommy",https://www.youtube.com/watch?v=pzNGnlvmCZI
Swing Dances,Triple Step Swing,Whips,"Whip, Lead's Underarm Turn",https://www.youtube.com/watch?v=kOD6v__B9mM
Swing Dances,Triple Step Swing,Dips,Cross-Step Dip,https://www.youtube.com/watch?v=MrXD19Iznz8
Swing Dances,Triple Step Swing,Transitions,Transition to and from Cross-Step Waltz,https://www.youtube.com/watch?v=lTil41Y_e5g
Swing Dances,Triple Step Swing,1970s Footwork Variations,American Hustle,https://www.youtube.com/watch?v=Zb1j8jmTYac
Swing Dances,Triple Step Swing,1970s Footwork Variations,Latin Hustle,https://www.youtube.com/watch?v=hsKVWCDiV0g
Swing Dances,Triple Step Swing,1970s Footwork Variations,Four Count Hustle,https://www.youtube.com/watch?v=0KmuxUnZ6dE
Swing Dances,Triple Step Swing,1970s Footwork Variations,Wandering Hustle,https://www.youtube.com/watch?v=4tRRo3Oen9U
Swing Dances,Triple Step Swing,1970s Footwork Variations,Quick-Slow-Slow-Slower Hustle,https://www.youtube.com/watch?v=Q5p8CNtKIoA
Swing Dances,Lindy Hop,Swingout Variations,Swingout,https://www.youtube.com/watch?v=XgTDbVxlBSQ
Swing Dances,Lindy Hop,Swingout Variations,Lead's Underarm Turn,https://www.youtube.com/watch?v=AcO7k0gBH8s
Swing Dances,Lindy Hop,Swingout Variations,Inside Turn,https://www.youtube.com/watch?v=J7c0jksJ238
Swing Dances,Lindy Hop,Swingout Variations,Outside Turn,https://www.youtube.com/watch?v=j8LWbA5s3MQ
Swing Dances,Lindy Hop,Swingout Variations,Free Spin,https://www.youtube.com/watch?v=9p5QPM2wj0o
Swing Dances,Lindy Hop,Swingout Variations,Texas Tommy,https://www.youtube.com/watch?v=fku10vzGHvQ
Swing Dances,Lindy Hop,Swingout Variations,Swingout to Lindy Circle,https://www.youtube.com/watch?v=KK4RGnZQXyg
Swing Dances,Lindy Hop,Lindy Circle Variations,Lindy Circle,https://www.youtube.com/watch?v=dxTrTeGC14o
Swing Dances,Lindy Hop,Lindy Circle Variations,Lindy Circle to Swingout,https://www.youtube.com/watch?v=pQgcPbuz-ak
Swing Dances,Lindy Hop,Lindy Circle Variations,Liquid,https://www.youtube.com/watch?v=5q7uINsQMZY
Swing Dances,Lindy Hop,Sendouts,Cross-Body Sendout,https://www.youtube.com/watch?v=6ubTzLLSQso
Swing Dances,Lindy Hop,Sendouts,Cross-Body Inside Turn Sendout,https://www.youtube.com/watch?v=93zS-oNLBnY
Swing Dances,Lindy Hop,Sendouts,Trebuchet Sendout,https://www.youtube.com/watch?v=U3I0RFbKgHY
Swing Dances,Lindy Hop,Sendouts,Tuck Double Outside Turn,https://www.youtube.com/watch?v=xszYfiCD7rI
Swing Dances,Lindy Hop,Sendouts,Tuck Outside Turn and Free Spin,https://www.youtube.com/watch?v=RPNpjBvKFys
Swing Dances,Lindy Hop,Sendouts,Tuck Double Free Spin,https://www.youtube.com/watch?v=EnF0MVXyNPs
Swing Dances,Lindy Hop,Double Rock Step Variations,"Follow's Inside Turn, Lead's Waist Slide",https://www.youtube.com/watch?v=yH9tXDnf7Sg
Swing Dances,Lindy Hop,Double Rock Step Variations,"Follow's Inside Turn, Lead's Underarm Turn",https://www.youtube.com/watch?v=YmuVK5SlOAg
Swing Dances,Lindy Hop,Double Rock Step Variations,Loop-de-Loops (Chained Inside Turns),https://www.youtube.com/watch?v=7TxWYwSCZtY
Swing Dances,Lindy Hop,Double Rock Step Variations,"Sliding Doors, Surprise Free Spin",https://www.youtube.com/watch?v=8hMbYybWKmM
Swing Dances,Lindy Hop,Double Rock Step Variations,"Revolving Doors, Surprise Free Spin",https://www.youtube.com/watch?v=i5sg0PjGQLg
Swing Dances,Lindy Hop,Double Rock Step Variations,Toss Across (Flip Flops),https://www.youtube.com/watch?v=cXewRTmX_Ek
Swing Dances,Lindy Hop,Sweet Lindy,Catch and Return,https://www.youtube.com/watch?v=SXAHW3Gf8Yg
Swing Dances,Lindy Hop,Sweet Lindy,"Catch and Return, Outside Turn",https://www.youtube.com/watch?v=CyRL5hciVM4
Swing Dances,Lindy Hop,Sweet Lindy,"Catch and Return, Inside Turn",https://www.youtube.com/watch?v=WpEtQ7u94T0
Swing Dances,Lindy Hop,Added Styling,Follow's Hand Wave,https://www.youtube.com/watch?v=0RCHgkwywRs
Swing Dances,Lindy Hop,Foot Substitutions,Kick Ball Change,https://www.youtube.com/watch?v=8QuOynvY0_A
Swing Dances,Lindy Hop,Foot Substitutions,Heel Rock,https://www.youtube.com/watch?v=LX7ikpxtHOo
Swing Dances,Lindy Hop,Foot Substitutions,Lead's Ba Dum,https://www.youtube.com/watch?v=hM4T_pDlF3Q
Swing Dances,Lindy Hop,Foot Substitutions,Lead's Flying Home,https://www.youtube.com/watch?v=qjH2YiF-1ss
Swing Dances,Lindy Hop,Foot Substitutions,Just Step on 7,https://www.youtube.com/watch?v=PaZvhnTuyP8
Swing Dances,Lindy Hop,Elements of Musicality,Stop on 5,https://www.youtube.com/watch?v=P4es9NNDGSE
Swing Dances,Lindy Hop,Elements of Musicality,Stop on 5 to Fix the Timing,https://www.youtube.com/watch?v=do-cFDGcB7g
Swing Dances,Lindy Hop,Elements of Musicality,Sugar Push to Fix the Timing,https://www.youtube.com/watch?v=D9DC4urEWik
Swing Dances,Lindy Hop,Transitions,Tuck Turn to Triple Step Swing,https://www.youtube.com/watch?v=b5fAXdkEzo4
Swing Dances,Lindy Hop,Transitions,Stop on 5 to Triple Step Swing,https://www.youtube.com/watch?v=h545mUyOzAw
Swing Dances,Lindy Hop,Transitions,Inside Turn to Triple Step Swing,https://www.youtube.com/watch?v=S7LhG0T1Y3o
Swing Dances,Lindy Charleston,Basics,Charleston Kicks,https://www.youtube.com/watch?v=qDph0uHKEvk
Swing Dances,Lindy Charleston,Basics,Charleston Kicks (Twisting Style),https://www.youtube.com/watch?v=qW4l1o5pWCk
Swing Dances,Lindy Charleston,Basics,Flip Flops,https://www.youtube.com/watch?v=pZq5RwpBQfQ
Swing Dances,Lindy Charleston,Skip Up,Skip Up,https://www.youtube.com/watch?v=1UXgsJG99J4
Swing Dances,Lindy Charleston,Skip Up,Skip Up (with Flare),https://www.youtube.com/watch?v=ELhcQ0uu2DQ
Swing Dances,Lindy Charleston,Skip Up,Long Skip Up,https://www.youtube.com/watch?v=MKnBdp9N83Y
Swing Dances,Lindy Charleston,Skip Up,Skip Up Flip Flops,https://www.youtube.com/watch?v=yE61CIyv-fg
Swing Dances,Lindy Charleston,Cross Kicks,Cross Kicks,https://www.youtube.com/watch?v=ipUuFUjnWFk
Swing Dances,Lindy Charleston,Cross Kicks,Hand-to-Hand Cross Kicks,https://www.youtube.com/watch?v=vush38tYcDc
Swing Dances,Lindy Charleston,Fancy Footwork,Lift and Slide,https://www.youtube.com/watch?v=CHN1y5HbGZ8
Swing Dances,Lindy Charleston,Fancy Footwork,Cross and Lunge,https://www.youtube.com/watch?v=liTFL-6frbE
Swing Dances,Lindy Charleston,Fancy Footwork,Lift and Slide to Cross and Lunge,https://www.youtube.com/watch?v=I7dgV1-GySU
Swing Dances,Lindy Charleston,Variations from the Shim Sham,Stomp Off,https://www.youtube.com/watch?v=i9fmK1XYL6g
Swing Dances,Lindy Charleston,Variations from the Shim Sham,Push and Cross Over,https://www.youtube.com/watch?v=oYeSlIniPVY
Swing Dances,Shag,Basics,Single Rhythm Basic (SQQ),https://www.youtube.com/watch?v=SW1Sp5FmN_Y
Swing Dances,Shag,Basics,Double Rhythm Basic (SSQQ),https://www.youtube.com/watch?v=26ulQKU8VYg
Swing Dances,Shag,Basics,Long Double Rhythm Basic (SSQQQQ),https://www.youtube.com/watch?v=AkG9wMW_5Tc
Swing Dances,Shag,Basics,Polka Shag,https://www.youtube.com/watch?v=46QxeJ8KPNo
Swing Dances,Shag,Fancy Footwork,Back Taps (SSQQ),https://www.youtube.com/watch?v=GffcidCaZhg
Swing Dances,Shag,Fancy Footwork,Break (SSQQ),https://www.youtube.com/watch?v=Dgs7P7PFkMY
Swing Dances,Shag,Turns,Slow Outside Turn (SSQQ),https://www.youtube.com/watch?v=4wDeUGjmAFc
Foxtrot & One Step,Foxtrot,Basics,Basic (Promenade),https://www.youtube.com/watch?v=MiXQvNN2F00
Foxtrot & One Step,Foxtrot,Basics,Basic (Follow Backing),https://www.youtube.com/watch?v=DRRTwylNLrk
Foxtrot & One Step,Foxtrot,Turns,Underarm Turn,https://www.youtube.com/watch?v=wEyjWkYgQG8
Foxtrot & One Step,Foxtrot,Turns,Free Spin,https://www.youtube.com/watch?v=vbgBVLcIv6w
Foxtrot & One Step,Foxtrot,Turns,Rollaway,https://www.youtube.com/watch?v=LOg-mTA4HeA
Foxtrot & One Step,Foxtrot,Turns,"Rollaway, Underarm Turn",https://www.youtube.com/watch?v=09qoCuuwd90
Foxtrot & One Step,Foxtrot,Pivots,Pivot,https://www.youtube.com/watch?v=4NVHMDim-BI
Foxtrot & One Step,Foxtrot,Pivots,Continuous Pivots,https://www.youtube.com/watch?v=s5tMdlp4G2o
Foxtrot & One Step,Foxtrot,Pivots,"SSQQ Pivots, Pivot Turn",https://www.youtube.com/watch?v=FFdSWJRyRvk
Foxtrot & One Step,Foxtrot,Zig Zag (Park Avenue),Zig Zag,https://www.youtube.com/watch?v=oq69hwTNOYw
Foxtrot & One Step,Foxtrot,Zig Zag (Park Avenue),Zig Zag with Pivot,https://www.youtube.com/watch?v=WD4mP0eGUco
Foxtrot & One Step,Foxtrot,Zig Zag (Park Avenue),Zig Zag with Pivot and Reverse Pivot,https://www.youtube.com/watch?v=cATHr23SHfQ
Foxtrot & One Step,Foxtrot,Rocking Steps,Rocking Step (Chassé Molinete),https://www.youtube.com/watch?v=FBJDAbamLeE
Foxtrot & One Step,Foxtrot,Transitions,Transition to and from Six Count Swing,https://www.youtube.com/watch?v=1D-LKwMxyrw
Foxtrot & One Step,Box Fox,Basics,Basic,https://www.youtube.com/watch?v=S3JJ_cDyMyY
Foxtrot & One Step,One Step,Basics,Basic (Follow Backing),https://www.youtube.com/watch?v=xozbKwIQvQk
Foxtrot & One Step,One Step,Basics,Basic (Promenade),https://www.youtube.com/watch?v=97k-rbSu42U
Foxtrot & One Step,One Step,Turns,Outside Turn (Follow Backing),https://www.youtube.com/watch?v=NWtVo5UzMd8
Foxtrot & One Step,One Step,Turns,Outside Turn (Promenade),https://www.youtube.com/watch?v=4w9E6dYT0H0
Foxtrot & One Step,One Step,Turns,"He Goes, She Goes",https://www.youtube.com/watch?v=KlJCIBDpFH0
Foxtrot & One Step,One Step,Sweetheart,Into and Out of Sweetheart,https://www.youtube.com/watch?v=AOPZRJTu5Jw
Foxtrot & One Step,One Step,Grapevines,Grapevine (with Double Underarm Turn),https://www.youtube.com/watch?v=UDJ_sCIqzdg
Foxtrot & One Step,One Step,Pivots,"Pivots (Single, then Double)",https://www.youtube.com/watch?v=5q1SCMYJPL0
Foxtrot & One Step,One Step,Transitions,Transition to and from Polka,https://www.youtube.com/watch?v=w6AKI44RDjY
Foxtrot & One Step,One Step,Transitions,Transition to and from Four Count Swing,https://www.youtube.com/watch?v=c1CDw9h-e7Y
Foxtrot & One Step,One Step,Transitions,Transition to and from Cross-Step Waltz,https://www.youtube.com/watch?v=S7RoUFgKXQ8
Club Dances,West Coast Swing,Starter Steps,Blues/Fusion,/dances/blues
Club Dances,West Coast Swing,Sendouts (6 & 8 counts),Cross Body Inside Turn Sendout,https://www.youtube.com/watch?v=Kbm-2iLKebY
Club Dances,West Coast Swing,Sendouts (6 & 8 counts),Tuck Spot Turn Sendout,https://www.youtube.com/watch?v=_lR8zHB2Veg
Club Dances,West Coast Swing,Sendouts (6 & 8 counts),Tuck Turn Down the Tracks Sendout,https://www.youtube.com/watch?v=S64ajaJdSCQ
Club Dances,West Coast Swing,Sendouts (6 & 8 counts),Tuck Double Underarm Turn Sendout,https://www.youtube.com/watch?v=Q1mBjCZHgqQ
